CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,MonthsWithPurchases,Recency_score,Recency_range,Frequency_score,Frequency_range,Monetary_score,Monetary_range,Final_Score,Business_Category,CutoffDate
13565,19,27,190.68,2024-11-20 14:33:00,2,4,"(12.0, 30.999)",3,"(18.0, 30.999)",2,"(168.80200000000005, 305.36300000000006)",432,Bronce,2024-12-10
13566,40,93,555.69,2024-10-30 11:59:00,2,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",4,"(538.29, 1005.0490000000002)",354,Oro,2024-12-10
13568,173,25,121.8,2024-06-19 14:42:00,1,1,"(159.0, 374.001)",3,"(18.0, 30.999)",1,"(-0.001, 168.80100000000004)",131,Abandonador,2024-12-10
13569,17,53,251.55,2024-11-22 13:07:00,2,4,"(12.0, 30.999)",4,"(31.0, 58.999)",2,"(168.80200000000005, 305.36300000000006)",442,Plata,2024-12-10
13570,243,22,187.14,2024-04-10 13:36:00,1,1,"(159.0, 374.001)",3,"(18.0, 30.999)",2,"(168.80200000000005, 305.36300000000006)",132,Abandonador,2024-12-10
13571,12,225,1455.89,2024-11-27 10:47:00,9,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",455,Platino,2024-12-10
13572,205,20,863.95,2024-05-18 11:59:00,1,1,"(159.0, 374.001)",3,"(18.0, 30.999)",4,"(538.29, 1005.0490000000002)",134,Abandonador,2024-12-10
13573,50,23,274.6,2024-10-20 14:33:00,2,3,"(31.0, 64.999)",3,"(18.0, 30.999)",2,"(168.80200000000005, 305.36300000000006)",332,Ocasional,2024-12-10
13575,23,31,508.16999999999996,2024-11-16 13:14:00,5,4,"(12.0, 30.999)",4,"(31.0, 58.999)",3,"(305.36400000000003, 538.289)",443,Oro,2024-12-10
13576,10,111,6492.9400000000005,2024-11-29 15:34:00,12,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
13577,25,34,845.3,2024-11-14 15:19:00,4,4,"(12.0, 30.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",444,Oro,2024-12-10
13579,14,22,454.44,2024-11-25 08:41:00,2,4,"(12.0, 30.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",433,Plata,2024-12-10
13581,310,9,106.2,2024-02-03 14:41:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",121,Abandonador,2024-12-10
13583,155,32,494.23,2024-07-07 10:40:00,1,2,"(65.0, 158.999)",4,"(31.0, 58.999)",3,"(305.36400000000003, 538.289)",243,Abandonador,2024-12-10
13584,307,16,112.5,2024-02-06 12:49:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",121,Abandonador,2024-12-10
13587,63,7,679.4,2024-10-07 12:31:00,1,3,"(31.0, 64.999)",1,"(0.999, 8.999)",4,"(538.29, 1005.0490000000002)",314,Ocasional,2024-12-10
13588,15,95,1639.71,2024-11-24 10:42:00,6,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",455,Platino,2024-12-10
13589,14,18,332.65,2024-11-25 12:10:00,2,4,"(12.0, 30.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",433,Plata,2024-12-10
13590,11,50,1351.97,2024-11-28 12:54:00,6,5,"(-0.001, 11.999)",4,"(31.0, 58.999)",5,"(1005.0500000000002, 173369.02099999998)",545,Platino,2024-12-10
13591,64,37,756.35,2024-10-06 12:26:00,3,3,"(31.0, 64.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",344,Oro,2024-12-10
13592,35,16,247.95999999999998,2024-11-04 09:49:00,3,3,"(31.0, 64.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",322,Bronce,2024-12-10
13593,108,88,1526.13,2024-08-23 13:35:00,4,2,"(65.0, 158.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",255,Plata,2024-12-10
13594,52,16,237.82999999999998,2024-10-18 10:19:00,1,3,"(31.0, 64.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",322,Bronce,2024-12-10
13596,5,58,370.18,2024-12-04 12:01:00,2,5,"(-0.001, 11.999)",4,"(31.0, 58.999)",3,"(305.36400000000003, 538.289)",543,Oro,2024-12-10
13598,47,19,110.19,2024-10-23 14:28:00,1,3,"(31.0, 64.999)",3,"(18.0, 30.999)",1,"(-0.001, 168.80100000000004)",331,Ocasional,2024-12-10
13599,1,179,4174.9400000000005,2024-12-08 16:10:00,9,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
13600,313,14,161.62,2024-01-31 15:27:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",121,Abandonador,2024-12-10
13601,45,75,531.35,2024-10-25 17:31:00,2,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",3,"(305.36400000000003, 538.289)",353,Oro,2024-12-10
13602,64,17,316.89,2024-10-06 11:47:00,1,3,"(31.0, 64.999)",2,"(9.0, 17.999)",3,"(305.36400000000003, 538.289)",323,Bronce,2024-12-10
13603,26,20,140.9,2024-11-13 15:57:00,1,4,"(12.0, 30.999)",3,"(18.0, 30.999)",1,"(-0.001, 168.80100000000004)",431,Bronce,2024-12-10
13606,29,31,255.29999999999998,2024-11-10 17:46:00,3,4,"(12.0, 30.999)",4,"(31.0, 58.999)",2,"(168.80200000000005, 305.36300000000006)",442,Plata,2024-12-10
13607,40,62,485.07,2024-10-30 16:17:00,1,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",3,"(305.36400000000003, 538.289)",353,Oro,2024-12-10
13610,12,141,755.22,2024-11-27 15:38:00,7,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",4,"(538.29, 1005.0490000000002)",454,Platino,2024-12-10
13611,89,50,864.15,2024-09-11 14:51:00,3,2,"(65.0, 158.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",244,Plata,2024-12-10
13614,24,122,1078.76,2024-11-15 14:47:00,4,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",455,Platino,2024-12-10
13615,319,16,300.09,2024-01-25 08:21:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
13617,40,41,510.78,2024-10-30 13:50:00,3,3,"(31.0, 64.999)",4,"(31.0, 58.999)",3,"(305.36400000000003, 538.289)",343,Plata,2024-12-10
13618,173,12,160.84,2024-06-19 11:09:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",121,Abandonador,2024-12-10
13621,116,12,121.45,2024-08-15 08:26:00,1,2,"(65.0, 158.999)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",221,Ocasional,2024-12-10
13623,30,57,603.5699999999999,2024-11-09 12:00:00,5,4,"(12.0, 30.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",444,Oro,2024-12-10
13626,252,12,177.60999999999999,2024-04-01 10:05:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
13627,59,68,1302.75,2024-10-11 14:20:00,5,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",355,Oro,2024-12-10
13629,23,33,4170.74,2024-11-16 13:21:00,9,4,"(12.0, 30.999)",4,"(31.0, 58.999)",5,"(1005.0500000000002, 173369.02099999998)",445,Platino,2024-12-10
13630,5,57,1812.84,2024-12-04 15:16:00,6,5,"(-0.001, 11.999)",4,"(31.0, 58.999)",5,"(1005.0500000000002, 173369.02099999998)",545,Platino,2024-12-10
13631,99,11,3070.42,2024-09-01 09:57:00,5,2,"(65.0, 158.999)",2,"(9.0, 17.999)",5,"(1005.0500000000002, 173369.02099999998)",225,Bronce,2024-12-10
13632,24,84,1390.06,2024-11-15 10:51:00,4,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",455,Platino,2024-12-10
13634,33,134,1254.22,2024-11-06 13:40:00,5,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",355,Oro,2024-12-10
13635,67,30,563.62,2024-10-03 10:55:00,1,2,"(65.0, 158.999)",3,"(18.0, 30.999)",4,"(538.29, 1005.0490000000002)",234,Bronce,2024-12-10
13636,36,54,818.76,2024-11-03 10:30:00,5,3,"(31.0, 64.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",344,Oro,2024-12-10
13637,52,72,624.5,2024-10-18 13:32:00,3,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",4,"(538.29, 1005.0490000000002)",354,Oro,2024-12-10
13638,15,6,90.3,2024-11-24 10:38:00,1,4,"(12.0, 30.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",411,Ocasional,2024-12-10
13639,74,25,820.04,2024-09-26 13:36:00,1,2,"(65.0, 158.999)",3,"(18.0, 30.999)",4,"(538.29, 1005.0490000000002)",234,Bronce,2024-12-10
13642,215,38,245.29,2024-05-08 12:34:00,1,1,"(159.0, 374.001)",4,"(31.0, 58.999)",2,"(168.80200000000005, 305.36300000000006)",142,Abandonador,2024-12-10
13643,31,16,298.74,2024-11-08 15:37:00,3,3,"(31.0, 64.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",322,Bronce,2024-12-10
13644,16,75,1322.06,2024-11-23 14:07:00,4,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",455,Platino,2024-12-10
13645,120,5,252.1,2024-08-11 16:11:00,1,2,"(65.0, 158.999)",1,"(0.999, 8.999)",2,"(168.80200000000005, 305.36300000000006)",212,Ocasional,2024-12-10
13647,9,44,1039.82,2024-11-30 12:00:00,4,5,"(-0.001, 11.999)",4,"(31.0, 58.999)",5,"(1005.0500000000002, 173369.02099999998)",545,Platino,2024-12-10
13649,256,20,308.5,2024-03-28 11:51:00,2,1,"(159.0, 374.001)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",133,Abandonador,2024-12-10
13650,16,67,1359.5900000000001,2024-11-23 12:22:00,5,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",455,Platino,2024-12-10
13651,35,5,76.8,2024-11-04 14:59:00,2,3,"(31.0, 64.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",311,Ocasional,2024-12-10
13652,45,41,698.73,2024-10-25 08:51:00,3,3,"(31.0, 64.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",344,Oro,2024-12-10
13654,43,98,1686.24,2024-10-27 16:24:00,5,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",355,Oro,2024-12-10
13655,114,36,621.43,2024-08-17 14:25:00,2,2,"(65.0, 158.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",244,Plata,2024-12-10
13656,164,32,300.76,2024-06-28 10:31:00,2,1,"(159.0, 374.001)",4,"(31.0, 58.999)",2,"(168.80200000000005, 305.36300000000006)",142,Abandonador,2024-12-10
13657,10,12,331.74,2024-11-29 12:32:00,2,5,"(-0.001, 11.999)",2,"(9.0, 17.999)",3,"(305.36400000000003, 538.289)",523,Plata,2024-12-10
13658,9,45,1281.31,2024-11-30 10:13:00,3,5,"(-0.001, 11.999)",4,"(31.0, 58.999)",5,"(1005.0500000000002, 173369.02099999998)",545,Platino,2024-12-10
13659,205,75,1191.67,2024-05-18 12:37:00,2,1,"(159.0, 374.001)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",155,Abandonador,2024-12-10
13662,85,32,577.14,2024-09-15 12:04:00,3,2,"(65.0, 158.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",244,Plata,2024-12-10
13663,179,8,113.27,2024-06-13 15:44:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",111,Abandonador,2024-12-10
13666,60,10,74.05,2024-10-10 15:39:00,2,3,"(31.0, 64.999)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",321,Ocasional,2024-12-10
13667,149,43,182.3,2024-07-13 15:42:00,1,2,"(65.0, 158.999)",4,"(31.0, 58.999)",2,"(168.80200000000005, 305.36300000000006)",242,Bronce,2024-12-10
13668,2,323,4436.6900000000005,2024-12-07 12:11:00,12,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
13669,50,6,140.85,2024-10-20 09:32:00,2,3,"(31.0, 64.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",311,Ocasional,2024-12-10
13670,75,18,300.16,2024-09-25 15:25:00,1,2,"(65.0, 158.999)",3,"(18.0, 30.999)",2,"(168.80200000000005, 305.36300000000006)",232,Ocasional,2024-12-10
13672,302,6,186.39000000000001,2024-02-11 13:53:00,2,1,"(159.0, 374.001)",1,"(0.999, 8.999)",2,"(168.80200000000005, 305.36300000000006)",112,Abandonador,2024-12-10
13673,18,38,284.35,2024-11-21 12:11:00,1,4,"(12.0, 30.999)",4,"(31.0, 58.999)",2,"(168.80200000000005, 305.36300000000006)",442,Plata,2024-12-10
13675,151,17,328.84000000000003,2024-07-11 12:57:00,2,2,"(65.0, 158.999)",2,"(9.0, 17.999)",3,"(305.36400000000003, 538.289)",223,Ocasional,2024-12-10
13678,151,10,133.44,2024-07-11 10:14:00,1,2,"(65.0, 158.999)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",221,Ocasional,2024-12-10
13680,1,120,2935.21,2024-12-08 13:47:00,3,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
13681,17,48,690.22,2024-11-22 11:13:00,3,4,"(12.0, 30.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",444,Oro,2024-12-10
13682,187,2,42.5,2024-06-05 14:06:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",111,Abandonador,2024-12-10
13684,286,12,38.03,2024-02-27 10:13:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",121,Abandonador,2024-12-10
13685,2,14,2405.2799999999997,2024-12-07 11:41:00,2,5,"(-0.001, 11.999)",2,"(9.0, 17.999)",5,"(1005.0500000000002, 173369.02099999998)",525,Plata,2024-12-10
13686,182,2,19.0,2024-06-10 09:10:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",111,Abandonador,2024-12-10
13689,63,2,194.0,2024-10-07 13:21:00,1,3,"(31.0, 64.999)",1,"(0.999, 8.999)",2,"(168.80200000000005, 305.36300000000006)",312,Ocasional,2024-12-10
13690,59,9,172.25,2024-10-11 15:03:00,1,3,"(31.0, 64.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",322,Bronce,2024-12-10
13692,24,29,968.96,2024-11-15 11:17:00,3,4,"(12.0, 30.999)",3,"(18.0, 30.999)",4,"(538.29, 1005.0490000000002)",434,Oro,2024-12-10
13694,3,389,44045.16,2024-12-06 09:32:00,13,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
13695,31,78,2285.71,2024-11-08 14:26:00,9,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",355,Oro,2024-12-10
13697,38,8,98.89999999999999,2024-11-01 09:14:00,1,3,"(31.0, 64.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",311,Ocasional,2024-12-10
13699,155,5,100.08000000000001,2024-07-07 16:51:00,1,2,"(65.0, 158.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",211,Ocasional,2024-12-10
13700,26,116,1457.2,2024-11-13 13:00:00,7,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",455,Platino,2024-12-10
13703,319,1,99.5,2024-01-25 13:10:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",111,Abandonador,2024-12-10
13704,5,102,1782.17,2024-12-04 15:13:00,4,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
13705,7,20,591.86,2024-12-02 12:32:00,3,5,"(-0.001, 11.999)",3,"(18.0, 30.999)",4,"(538.29, 1005.0490000000002)",534,Oro,2024-12-10
13706,303,9,177.47,2024-02-10 09:21:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
13707,267,25,463.81,2024-03-17 18:03:00,2,1,"(159.0, 374.001)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",133,Abandonador,2024-12-10
13708,271,31,190.15,2024-03-13 13:46:00,1,1,"(159.0, 374.001)",4,"(31.0, 58.999)",2,"(168.80200000000005, 305.36300000000006)",142,Abandonador,2024-12-10
13709,3,186,3856.94,2024-12-06 10:28:00,6,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
13710,31,6,145.68,2024-11-08 08:16:00,1,3,"(31.0, 64.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",311,Ocasional,2024-12-10
13711,218,11,223.71,2024-05-05 10:31:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
13712,246,8,198.84,2024-04-07 12:33:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",2,"(168.80200000000005, 305.36300000000006)",112,Abandonador,2024-12-10
13715,281,67,757.89,2024-03-03 19:21:00,3,1,"(159.0, 374.001)",5,"(59.0, 4258.001)",4,"(538.29, 1005.0490000000002)",154,Abandonador,2024-12-10
13716,269,15,108.28,2024-03-15 13:49:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",121,Abandonador,2024-12-10
13717,32,70,988.09,2024-11-07 14:13:00,6,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",4,"(538.29, 1005.0490000000002)",354,Oro,2024-12-10
13718,246,10,276.55,2024-04-07 13:24:00,2,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
13719,15,45,816.29,2024-11-24 15:26:00,4,4,"(12.0, 30.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",444,Oro,2024-12-10
13720,116,28,552.1,2024-08-15 12:46:00,4,2,"(65.0, 158.999)",3,"(18.0, 30.999)",4,"(538.29, 1005.0490000000002)",234,Bronce,2024-12-10
13721,36,20,354.34,2024-11-03 14:05:00,1,3,"(31.0, 64.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",333,Bronce,2024-12-10
13722,131,44,1441.15,2024-07-31 12:44:00,2,2,"(65.0, 158.999)",4,"(31.0, 58.999)",5,"(1005.0500000000002, 173369.02099999998)",245,Plata,2024-12-10
13723,217,6,199.85000000000002,2024-05-06 17:04:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",2,"(168.80200000000005, 305.36300000000006)",112,Abandonador,2024-12-10
13725,49,55,1044.59,2024-10-21 10:03:00,5,3,"(31.0, 64.999)",4,"(31.0, 58.999)",5,"(1005.0500000000002, 173369.02099999998)",345,Oro,2024-12-10
13726,38,15,516.74,2024-11-01 10:49:00,2,3,"(31.0, 64.999)",2,"(9.0, 17.999)",3,"(305.36400000000003, 538.289)",323,Bronce,2024-12-10
13727,28,16,286.78000000000003,2024-11-11 09:46:00,1,4,"(12.0, 30.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",422,Bronce,2024-12-10
13728,36,28,483.04,2024-11-03 10:49:00,6,3,"(31.0, 64.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",333,Bronce,2024-12-10
13730,135,28,544.86,2024-07-27 08:35:00,1,2,"(65.0, 158.999)",3,"(18.0, 30.999)",4,"(538.29, 1005.0490000000002)",234,Bronce,2024-12-10
13731,219,26,423.17,2024-05-04 14:33:00,2,1,"(159.0, 374.001)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",133,Abandonador,2024-12-10
13732,28,17,263.69,2024-11-11 15:49:00,1,4,"(12.0, 30.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",422,Bronce,2024-12-10
13735,24,129,1958.96,2024-11-15 11:14:00,4,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",455,Platino,2024-12-10
13736,5,92,435.48,2024-12-04 15:19:00,2,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",3,"(305.36400000000003, 538.289)",553,Oro,2024-12-10
13737,200,24,303.34999999999997,2024-05-23 16:32:00,1,1,"(159.0, 374.001)",3,"(18.0, 30.999)",2,"(168.80200000000005, 305.36300000000006)",132,Abandonador,2024-12-10
13739,18,3,216.9,2024-11-21 13:35:00,1,4,"(12.0, 30.999)",1,"(0.999, 8.999)",2,"(168.80200000000005, 305.36300000000006)",412,Ocasional,2024-12-10
13740,240,16,277.43,2024-04-13 10:32:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
13741,71,26,528.28,2024-09-29 09:19:00,3,2,"(65.0, 158.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",233,Bronce,2024-12-10
13742,16,194,2253.12,2024-11-23 11:07:00,7,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",455,Platino,2024-12-10
13743,2,37,1183.2,2024-12-07 10:09:00,6,5,"(-0.001, 11.999)",4,"(31.0, 58.999)",5,"(1005.0500000000002, 173369.02099999998)",545,Platino,2024-12-10
13744,95,25,415.84,2024-09-05 15:19:00,2,2,"(65.0, 158.999)",3,"(18.0, 30.999)",3,"(305.36400000000003, 538.289)",233,Bronce,2024-12-10
13745,162,13,164.44,2024-06-30 16:43:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",121,Abandonador,2024-12-10
13747,374,1,79.6,2023-12-01 10:37:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",111,Abandonador,2024-12-10
13748,95,25,902.4499999999999,2024-09-05 09:45:00,3,2,"(65.0, 158.999)",3,"(18.0, 30.999)",4,"(538.29, 1005.0490000000002)",234,Bronce,2024-12-10
13750,53,17,1536.26,2024-10-17 12:16:00,5,3,"(31.0, 64.999)",2,"(9.0, 17.999)",5,"(1005.0500000000002, 173369.02099999998)",325,Plata,2024-12-10
13751,289,9,296.25,2024-02-24 15:56:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",122,Bronce,2024-12-10
13752,124,66,1089.35,2024-08-07 14:16:00,5,2,"(65.0, 158.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",255,Plata,2024-12-10
13753,288,14,354.15999999999997,2024-02-25 12:48:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",3,"(305.36400000000003, 538.289)",123,Abandonador,2024-12-10
13754,151,12,282.59999999999997,2024-07-11 11:51:00,2,2,"(65.0, 158.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",222,Bronce,2024-12-10
13755,3,196,1548.25,2024-12-06 12:26:00,3,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
13756,2,93,3871.4900000000002,2024-12-07 16:44:00,9,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
13758,11,85,2219.15,2024-11-28 11:11:00,5,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
13759,33,14,474.59000000000003,2024-11-06 14:47:00,2,3,"(31.0, 64.999)",2,"(9.0, 17.999)",3,"(305.36400000000003, 538.289)",323,Bronce,2024-12-10
13760,54,40,224.2,2024-10-16 16:13:00,2,3,"(31.0, 64.999)",4,"(31.0, 58.999)",2,"(168.80200000000005, 305.36300000000006)",342,Bronce,2024-12-10
13761,50,43,688.4300000000001,2024-10-20 14:01:00,2,3,"(31.0, 64.999)",4,"(31.0, 58.999)",4,"(538.29, 1005.0490000000002)",344,Oro,2024-12-10
13762,218,4,216.72,2024-05-05 09:15:00,1,1,"(159.0, 374.001)",1,"(0.999, 8.999)",2,"(168.80200000000005, 305.36300000000006)",112,Abandonador,2024-12-10
13763,63,10,1082.32,2024-10-07 15:13:00,1,3,"(31.0, 64.999)",2,"(9.0, 17.999)",5,"(1005.0500000000002, 173369.02099999998)",325,Plata,2024-12-10
13764,70,152,1149.22,2024-09-30 12:03:00,3,2,"(65.0, 158.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",255,Plata,2024-12-10
13767,2,246,11712.800000000001,2024-12-07 15:00:00,12,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
13769,2,102,2260.54,2024-12-07 15:08:00,9,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
13771,64,67,1760.22,2024-10-06 14:18:00,3,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",355,Oro,2024-12-10
13772,33,103,769.18,2024-11-06 11:43:00,3,3,"(31.0, 64.999)",5,"(59.0, 4258.001)",4,"(538.29, 1005.0490000000002)",354,Oro,2024-12-10
13774,81,12,197.0,2024-09-19 12:06:00,1,2,"(65.0, 158.999)",2,"(9.0, 17.999)",2,"(168.80200000000005, 305.36300000000006)",222,Bronce,2024-12-10
13777,0,185,24671.08,2024-12-09 12:25:00,13,5,"(-0.001, 11.999)",5,"(59.0, 4258.001)",5,"(1005.0500000000002, 173369.02099999998)",555,Platino,2024-12-10
13778,103,8,151.45,2024-08-28 15:25:00,1,2,"(65.0, 158.999)",1,"(0.999, 8.999)",1,"(-0.001, 168.80100000000004)",211,Ocasional,2024-12-10
13780,7,39,287.51,2024-12-02 13:49:00,2,5,"(-0.001, 11.999)",4,"(31.0, 58.999)",2,"(168.80200000000005, 305.36300000000006)",542,Plata,2024-12-10
13781,250,12,105.14,2024-04-03 12:08:00,1,1,"(159.0, 374.001)",2,"(9.0, 17.999)",1,"(-0.001, 168.80100000000004)",121,Abandonador,2024-12-10
13782,12,81,699.75,2024-11-27 11:54:00,5,4,"(12.0, 30.999)",5,"(59.0, 4258.001)",4,"(538.29, 1005.0490000000002)",454,Platino,2024-12-10
